Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250050-València - Bulevard Sud
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
		µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
01/06/2024	13	3	3	5	10	97
01/06/2024	14	3	4	4	9	103
01/06/2024	15	3	4	4	10	103
01/06/2024	16	3	3	5	10	104
01/06/2024	17	3	3	4	9	101
01/06/2024	18	3	3	4	10	96
01/06/2024	19	3	3	5	10	94
01/06/2024	20	3	3	7	12	93
01/06/2024	21	3	3	6	11	94
01/06/2024	22	3	3	6	11	91
01/06/2024	23	3	3	4	9	88
02/06/2024	00	3	3	4	9	86
02/06/2024	01	3	4	33	40	37
02/06/2024	02	3	3	24	29	28
02/06/2024	03	3	3	26	31	18
02/06/2024	04	3	3	13	18	20
02/06/2024	05	3	3	15	20	18
02/06/2024	06	3	3	11	16	23
02/06/2024	07	3	4	10	16	36
02/06/2024	08	3	3	5	10	74
02/06/2024	09	3	3	4	9	91
02/06/2024	10	3	4	4	9	95
02/06/2024	11	3	4	4	9	95
02/06/2024	12	3	4	5	11	94
02/06/2024	13	3	4	4	10	96
02/06/2024	14	3	4	4	9	98
02/06/2024	15	3	4	4	9	100
02/06/2024	16	3	4	4	9	106
02/06/2024	17	3	4	4	9	105
02/06/2024	18	3	4	5	11	101
02/06/2024	19	3	3	4	9	91
02/06/2024	20	3	3	6	11	89
02/06/2024	21	3	3	4	9	91
02/06/2024	22	3	3	6	10	82
02/06/2024	23	3	3	7	12	74
03/06/2024	00	3	3	4	9	74
03/06/2024	01	3	3	4	9	74
03/06/2024	02	3	3	4	9	72
03/06/2024	03	3	3	4	9	70
03/06/2024	04	3	3	4	9	69
03/06/2024	05	3	3	11	16	55
03/06/2024	06	3	10	39	53	17
03/06/2024	07	3	10	24	39	40
03/06/2024	08	3	5	9	16	65
03/06/2024	09	3	4	7	13	74
03/06/2024	10	3	4	7	12	81
03/06/2024	11	3	6	13	21	81
03/06/2024	12	3	4	6	12	98
03/06/2024	13	3	4	5	11	98
03/06/2024	14	3	4	5	12	92
03/06/2024	15	3	4	5	12	92
03/06/2024	16	3	4	5	10	93
03/06/2024	17	3	4	6	12	86
03/06/2024	18	3	4	12	19	74
03/06/2024	19	3	3	7	13	81
03/06/2024	20	3	3	11	16	74
03/06/2024	21	3	3	5	10	79
03/06/2024	22	3	3	4	9	80
03/06/2024	23	3	3	4	9	80
04/06/2024	00	3	3	4	9	87
04/06/2024	01	3	3	4	9	69
04/06/2024	02	3	3	11	16	47
04/06/2024	03	3	3	13	18	33
04/06/2024	04	3	3	16	21	25
04/06/2024	05	3	12	24	41	19
04/06/2024	06	3	38	42	100	5
04/06/2024	07	3	41	38	99	15
04/06/2024	08	3	8	19	30	50
04/06/2024	09	3	5	11	18	68
04/06/2024	10	3	5	13	20	79
04/06/2024	11	3	6	17	26	76
04/06/2024	12	3	5	11	18	92
04/06/2024	13	3	4	6	13	94
04/06/2024	14	3	4	5	10	91
04/06/2024	15	3	4	9	15	87
04/06/2024	16	3	5	18	26	72
04/06/2024	17	3	5	13	20	76
04/06/2024	18	3	4	7	13	83
04/06/2024	19	3	4	14	21	74
04/06/2024	20	3	3	9	14	72
04/06/2024	21	3	3	8	13	68
04/06/2024	22	3	3	4	9	79
04/06/2024	23	3	3	4	9	77
05/06/2024	00	3	3	4	9	74
05/06/2024	01	3	3	4	9	73
05/06/2024	02	3	3	4	9	73
05/06/2024	03	3	3	4	9	55
05/06/2024	04	3	3	13	18	23
05/06/2024	05	3	3	22	27	11
05/06/2024	06	3	21	35	67	8
05/06/2024	07	3	12	27	45	28
05/06/2024	08	3	4	11	17	53
05/06/2024	09	3	5	8	16	69
05/06/2024	10	3	4	10	16	85
05/06/2024	11	3	4	8	14	86
05/06/2024	12	3	7	12	23	81
05/06/2024	13	3	7	15	25	85
05/06/2024	14	3	7	14	25	79
05/06/2024	15	3	5	9	17	81
05/06/2024	16	3	5	8	16	80
05/06/2024	17	3	4	8	14	88
05/06/2024	18	3	4	6	11	88
05/06/2024	19	3	3	4	10	89
05/06/2024	20	3	3	4	9	89
05/06/2024	21	3	3	4	9	90
05/06/2024	22	3	3	4	9	89
05/06/2024	23	3	3	4	9	92
06/06/2024	00	3	3	4	9	90
06/06/2024	01	3	3	4	9	81
06/06/2024	02	3	3	4	9	81
06/06/2024	03	3	3	5	10	64
06/06/2024	04	3	3	4	9	54
06/06/2024	05	3	3	18	23	34
06/06/2024	06	3	9	34	47	19
06/06/2024	07	3	10	24	39	28
06/06/2024	08	3	6	17	26	49
06/06/2024	09	3	4	17	24	65
06/06/2024	10	5	7	16	27	74
06/06/2024	11	5	4	10	17	89
06/06/2024	12	3	5	11	17	91
06/06/2024	13	3	6	13	22	87
06/06/2024	14	3	6	17	26	79
06/06/2024	15	3	6	16	25	82
06/06/2024	16	3	5	9	16	90
06/06/2024	17	3	5	16	23	85
06/06/2024	18	3	4	11	17	90
06/06/2024	19	3	4	12	18	88
06/06/2024	20	3	4	11	16	86
06/06/2024	21	3	3	6	11	97
06/06/2024	22	3	3	9	14	82
06/06/2024	23	3	3	28	33	47
07/06/2024	00	3	3	35	40	32
07/06/2024	01	3	3	25	30	34
07/06/2024	02	3	3	26	31	22
07/06/2024	03	3	3	20	25	30
07/06/2024	04	3	3	17	22	27
07/06/2024	05	3	14	36	58	12
07/06/2024	06	3	40	56	117	4
07/06/2024	07	3	47	61	133	6
07/06/2024	08	3	28	56	99	14
07/06/2024	09	4	6	19	28	57
07/06/2024	10	3	4	9	15	81
07/06/2024	11	3	4	6	13	89
07/06/2024	12	3	4	5	11	94
07/06/2024	13	3	5	10	18	95
07/06/2024	14	3	5	8	15	94
07/06/2024	15	3	4	7	14	93
07/06/2024	16	3	4	8	15	93
07/06/2024	17	3	5	11	18	90
07/06/2024	18	3	4	15	21	90
07/06/2024	19	3	4	13	19	88
07/06/2024	20	3	4	12	17	92
07/06/2024	21	3	3	11	17	88
07/06/2024	22	3	3	6	11	99
07/06/2024	23	3	3	4	9	99
08/06/2024	00	3	3	4	9	97
08/06/2024	01	3	3	4	9	90
08/06/2024	02	3	3	5	10	75
08/06/2024	03	3	3	6	11	60
08/06/2024	04	3	3	4	9	57
08/06/2024	05	3	3	4	9	61
08/06/2024	06	3	3	11	16	50
08/06/2024	07	3	3	11	16	61
08/06/2024	08	3	3	4	9	79
08/06/2024	09	3	3	5	10	85
08/06/2024	10	3	4	8	14	93
08/06/2024	11	3	5	19	26	86
08/06/2024	12	3	4	11	18	99
08/06/2024	13	3	5	8	15	99
08/06/2024	14	3	4	5	11	100
08/06/2024	15	3	4	4	10	99
08/06/2024	16	3	4	4	10	97
08/06/2024	17	3	4	6	12	95
08/06/2024	18	3	4	21	27	72
08/06/2024	19	3	3	7	12	86
08/06/2024	20	3	3	5	10	92
08/06/2024	21	3	3	4	9	101
08/06/2024	22	3	3	4	8	107
08/06/2024	23	3	3	4	8	102
09/06/2024	00	3	3	4	8	98
09/06/2024	01	3	3	4	8	90
09/06/2024	02	3	3	4	8	86
09/06/2024	03	3	3	4	8	85
09/06/2024	04	3	3	4	8	67
09/06/2024	05	3	3	4	9	63
09/06/2024	06	3	3	4	9	67
09/06/2024	07	3	3	4	8	65
09/06/2024	08	3	3	4	8	59
09/06/2024	09	3	3	4	9	70
09/06/2024	10	3	3	4	9	78
09/06/2024	11	3	4	4	9	90
09/06/2024	12	3	4	4	9	87
09/06/2024	13	3	4	4	9	90
09/06/2024	14	3	4	4	10	92
09/06/2024	15	3	4	4	10	102
09/06/2024	16	3	4	5	11	102
09/06/2024	17	3	4	16	22	86
09/06/2024	18	3	4	7	13	98
09/06/2024	19	3	3	12	17	93
09/06/2024	20	3	3	14	19	86
09/06/2024	21	3	3	22	27	74
09/06/2024	22	3	3	11	16	87
09/06/2024	23	3	3	4	9	88
10/06/2024	00	3	3	9	14	66
10/06/2024	01	3	3	6	11	63
10/06/2024	02	3	3	4	9	75
10/06/2024	03	3	3	4	9	65
10/06/2024	04	3	3	21	26	14
10/06/2024	05	3	9	33	46	4
10/06/2024	08	3	5	12	20	47
10/06/2024	09	3	4	8	14	57
10/06/2024	10	3	5	6	13	63
10/06/2024	11	3	5	5	13	65
10/06/2024	12	3	5	6	15	68
10/06/2024	13	3	6	9	18	64
10/06/2024	14	3	6	9	18	63
10/06/2024	15	3	5	6	14	69
10/06/2024	16	3	5	8	15	69
10/06/2024	17	3	5	15	22	63
10/06/2024	18	3	6	27	36	47
10/06/2024	19	3	4	23	29	46
10/06/2024	20	3	6	16	25	52
10/06/2024	21	3	3	13	19	45
10/06/2024	22	3	3	7	12	46
10/06/2024	23	3	3	8	13	39
11/06/2024	00	3	3	5	10	36
11/06/2024	01	3	3	5	10	28
11/06/2024	02	3	3	7	12	19
11/06/2024	03	3	3	13	18	9
11/06/2024	04	3	3	17	22	7
11/06/2024	05	3	14	22	44	2
11/06/2024	06	4	29	27	71	1
11/06/2024	07	3	13	21	40	18
11/06/2024	08	3	9	21	35	27
11/06/2024	09	3	11	25	43	26
11/06/2024	10	3	6	15	24	36
11/06/2024	11	3	9	23	37	33
11/06/2024	12	3	8	21	32	31
11/06/2024	13	3	7	11	22	44
11/06/2024	14	3	6	7	17	57
11/06/2024	15	3	4	5	11	67
11/06/2024	16	3	4	7	13	68
11/06/2024	17	3	5	9	17	64
11/06/2024	18	3	4	6	12	62
11/06/2024	19	3	4	9	15	57
11/06/2024	20	3	4	13	19	53
11/06/2024	21	3	3	10	14	57
11/06/2024	22	3	3	5	10	63
11/06/2024	23	3	3	4	9	58
12/06/2024	00	3	3	4	9	46
12/06/2024	01	3	3	4	9	45
12/06/2024	02	3	3	4	9	51
12/06/2024	03	3	3	4	9	50
12/06/2024	04	3	3	7	12	36
12/06/2024	05	3	4	19	26	13
12/06/2024	06	3	9	19	33	20
12/06/2024	07	4	12	20	39	25
12/06/2024	08	4	8	13	25	30
12/06/2024	09	6	5	9	17	41
12/06/2024	10	5	6	9	18	45
12/06/2024	11	5	5	6	13	52
12/06/2024	12	3	4	7	13	59
12/06/2024	13	3	5	12	19	49
12/06/2024	14	3	7	19	29	33
12/06/2024	15	4	8	16	29	45
12/06/2024	16	3	8	14	26	45
12/06/2024	17	3	3	6	11	62
12/06/2024	18	3	3	4	9	62
12/06/2024	19	3	3	5	9	52
12/06/2024	20	3	3	8	12	48
12/06/2024	21	4	4	23	29	21
12/06/2024	22	3	3	5	10	44
12/06/2024	23	3	3	6	10	33
13/06/2024	00	4	3	11	16	16
13/06/2024	01	3	3	11	16	11
13/06/2024	02	3	3	9	14	17
13/06/2024	03	3	3	15	20	2
13/06/2024	04	3	3	8	12	5
13/06/2024	05	3	14	17	38	1
13/06/2024	06	4	38	20	79	2
13/06/2024	07	4	37	22	78	4
13/06/2024	08	4	17	21	47	16
13/06/2024	09	4	4	8	15	51
13/06/2024	10	4	5	8	14	63
13/06/2024	11	3	5	11	20	65
13/06/2024	12	3	4	7	14	81
13/06/2024	13	3	4	5	11	94
13/06/2024	14	3	4	6	12	97
13/06/2024	15	3	4	4	10	96
13/06/2024	16	3	4	6	12	89
13/06/2024	17	3	5	10	16	89
13/06/2024	18	3	4	8	15	87
13/06/2024	19	3	5	22	29	65
13/06/2024	20	3	3	13	18	72
13/06/2024	21	3	4	4	10	74
13/06/2024	22	3	3	9	14	65
13/06/2024	23	3	3	4	9	69
14/06/2024	00	3	3	4	9	70
14/06/2024	01	3	3	4	9	61
14/06/2024	02	3	3	13	17	23
14/06/2024	03	3	3	14	19	15
14/06/2024	04	3	3	12	17	16
14/06/2024	05	3	8	24	37	4
14/06/2024	06	3	22	31	64	5
14/06/2024	07	3	9	17	31	29
14/06/2024	08	3	5	10	17	52
14/06/2024	09	3	3	6	11	64
14/06/2024	10	3	4	11	18	69
14/06/2024	11	3	5	11	17	80
14/06/2024	12	3	4	11	18	81
14/06/2024	13	3	5	7	14	88
14/06/2024	14	3	4	8	15	96
14/06/2024	15	3	4	10	17	88
14/06/2024	16	3	4	9	16	83
14/06/2024	17	3	4	5	12	90
14/06/2024	18	3	4	9	15	91
14/06/2024	19	3	4	9	15	94
14/06/2024	20	3	4	17	23	89
14/06/2024	21	3	6	21	30	79
14/06/2024	22	3	3	8	13	87
14/06/2024	23	3	3	4	9	88
15/06/2024	00	4	3	5	10	85
15/06/2024	01	3	3	4	9	88
15/06/2024	02	3	3	6	11	61
15/06/2024	03	3	3	14	19	36
15/06/2024	04	3	3	12	18	31
15/06/2024	05	3	4	25	32	20
15/06/2024	06	3	17	38	64	3
15/06/2024	07	3	15	29	52	12
15/06/2024	08	4	6	19	28	35
15/06/2024	09	5	4	10	17	68
15/06/2024	10	3	3	5	10	90
15/06/2024	11	3	4	4	9	91
15/06/2024	12	3	4	5	10	94
15/06/2024	13	3	4	4	10	95
15/06/2024	14	3	4	4	9	91
15/06/2024	15	3	4	4	10	78
15/06/2024	16	3	4	4	9	93
15/06/2024	17	3	5	5	11	94
15/06/2024	18	3	4	5	11	91
15/06/2024	19	3	4	6	11	89
15/06/2024	20	3	3	5	10	83
15/06/2024	21	3	3	6	11	81
15/06/2024	22	3	3	4	9	84
15/06/2024	23	3	3	4	9	81
16/06/2024	00	3	3	4	9	78
16/06/2024	01	3	3	4	9	78
16/06/2024	02	3	3	4	9	79
16/06/2024	03	3	3	4	9	78
16/06/2024	04	3	3	4	9	73
16/06/2024	05	3	3	4	9	71
16/06/2024	06	3	3	4	9	66
16/06/2024	07	3	3	4	9	66
16/06/2024	08	3	3	4	9	68
16/06/2024	09	3	3	4	9	64
16/06/2024	10	3	4	4	9	66
16/06/2024	11	3	4	4	9	70
16/06/2024	12	3	4	4	10	73
16/06/2024	13	3	4	4	10	78
16/06/2024	14	3	4	4	9	78
16/06/2024	15	3	4	4	10	73
16/06/2024	16	3	4	5	11	67
16/06/2024	17	3	4	6	12	68
16/06/2024	18	3	4	6	11	71
16/06/2024	19	3	4	5	10	72
16/06/2024	20	3	3	6	11	74
16/06/2024	21	3	3	4	9	77
16/06/2024	22	3	3	5	10	77
16/06/2024	23	3	3	4	9	77
17/06/2024	00	3	3	4	9	76
17/06/2024	01	3	3	4	9	72
17/06/2024	02	3	3	4	9	73
17/06/2024	03	3	3	4	9	67
17/06/2024	04	3	3	4	9	59
17/06/2024	05	3	3	6	11	52
17/06/2024	06	3	3	6	11	50
17/06/2024	07	3	3	15	20	42
17/06/2024	08	3	5	16	22	45
17/06/2024	09	3	4	9	15	53
17/06/2024	10	3	5	9	17	59
17/06/2024	11	3	4	6	12	77
17/06/2024	12	3	6	13	22	79
17/06/2024	13	3	4	7	13	75
17/06/2024	14	3	6	8	17	66
17/06/2024	15	3	7	12	23	65
17/06/2024	16	3	6	12	21	66
17/06/2024	17	3	5	7	14	68
17/06/2024	18	3	4	7	13	72
17/06/2024	19	3	4	5	11	80
17/06/2024	20	3	3	5	10	83
17/06/2024	21	3	3	4	9	80
17/06/2024	22	3	3	6	11	76
17/06/2024	23	3	3	5	10	84
18/06/2024	00	3	3	4	9	82
18/06/2024	01	3	3	4	9	83
18/06/2024	02	3	3	4	9	71
18/06/2024	03	3	3	4	9	72
18/06/2024	04	3	3	5	10	63
18/06/2024	05	3	3	21	26	29
18/06/2024	06	3	6	24	32	24
18/06/2024	07	3	7	21	32	33
18/06/2024	08	3	5	17	25	44
18/06/2024	09	3	4	8	14	69
18/06/2024	10	3	4	7	12	74
18/06/2024	11	3	4	10	17	74
18/06/2024	12	3	6	14	23	74
18/06/2024	13	3	5	14	21	82
18/06/2024	14	3	7	16	27	70
18/06/2024	15	3	6	13	21	67
18/06/2024	16	3	8	18	30	60
18/06/2024	17	3	10	24	39	53
18/06/2024	18	3	10	30	44	50
19/06/2024	12	3	4	4	10	73
19/06/2024	13	3	4	5	11	75
19/06/2024	14	3	4	5	12	75
19/06/2024	15	3	5	10	18	82
19/06/2024	16	3	6	11	19	76
19/06/2024	17	3	5	11	18	68
19/06/2024	18	3	5	10	17	70
19/06/2024	19	3	4	6	12	71
19/06/2024	20	3	3	5	10	75
19/06/2024	21	3	3	8	12	69
19/06/2024	22	3	3	13	18	65
19/06/2024	23	3	3	4	8	79
20/06/2024	00	3	3	4	8	70
20/06/2024	01	3	3	4	8	77
20/06/2024	02	3	3	4	8	78
20/06/2024	03	3	3	4	8	75
20/06/2024	04	3	3	4	8	65
20/06/2024	05	3	3	17	21	20
20/06/2024	06	3	3	22	26	14
20/06/2024	07	3	3	7	12	34
20/06/2024	08	3	3	4	8	50
20/06/2024	09	3	3	4	8	62
20/06/2024	10	3	3	4	9	77
20/06/2024	11	3	3	4	9	81
20/06/2024	12	3	3	4	9	79
20/06/2024	13	3	4	4	9	75
20/06/2024	14	3	3	4	9	80
20/06/2024	15	3	4	4	9	85
20/06/2024	16	3	4	4	9	88
20/06/2024	17	3	4	4	9	89
20/06/2024	18	3	4	4	9	91
20/06/2024	19	3	4	4	9	91
20/06/2024	20	3	3	5	10	85
20/06/2024	21	3	3	6	11	87
20/06/2024	22	3	3	4	8	90
20/06/2024	23	3	3	4	8	84
21/06/2024	00	3	3	4	8	79
21/06/2024	01	3	3	4	8	83
21/06/2024	02	3	3	4	8	71
21/06/2024	03	3	3	4	8	59
21/06/2024	04	3	3	5	9	48
21/06/2024	05	3	5	24	32	19
21/06/2024	06	3	9	30	43	12
21/06/2024	07	3	9	23	36	28
21/06/2024	08	3	6	17	26	46
21/06/2024	09	3	3	5	10	72
21/06/2024	10	3	3	4	9	86
21/06/2024	11	3	5	16	24	80
21/06/2024	12	3	4	9	15	93
21/06/2024	13	3	5	15	23	84
21/06/2024	14	3	5	10	18	92
21/06/2024	15	3	4	5	11	102
21/06/2024	16	3	4	6	12	92
21/06/2024	17	3	4	6	12	87
21/06/2024	18	3	4	8	14	89
21/06/2024	19	3	3	6	12	95
21/06/2024	20	3	3	7	12	98
21/06/2024	21	3	3	11	15	86
21/06/2024	22	3	3	6	10	88
21/06/2024	23	3	3	6	10	86
22/06/2024	00	3	3	4	8	83
22/06/2024	01	3	3	5	9	58
22/06/2024	02	3	3	4	9	45
22/06/2024	03	3	3	4	8	50
22/06/2024	04	3	3	5	9	44
22/06/2024	05	3	3	10	14	37
22/06/2024	06	3	3	16	20	32
22/06/2024	07	3	3	14	18	44
22/06/2024	08	3	4	10	15	56
22/06/2024	09	3	3	4	9	81
22/06/2024	10	3	3	5	10	93
22/06/2024	11	3	4	8	14	97
22/06/2024	12	3	4	6	12	100
22/06/2024	13	3	4	4	10	106
22/06/2024	14	3	4	4	10	111
22/06/2024	15	3	4	5	11	114
22/06/2024	16	3	4	4	10	107
22/06/2024	17	3	4	14	20	88
22/06/2024	18	3	4	4	10	99
22/06/2024	19	3	3	4	9	98
22/06/2024	20	3	3	4	9	97
22/06/2024	21	3	3	4	8	96
22/06/2024	22	3	3	4	8	98
22/06/2024	23	3	3	4	8	92
23/06/2024	00	3	3	4	8	91
23/06/2024	01	3	3	4	8	89
23/06/2024	02	3	3	4	8	76
23/06/2024	03	3	3	4	8	73
23/06/2024	04	3	3	5	9	56
23/06/2024	05	3	3	6	10	39
23/06/2024	06	3	3	5	9	41
23/06/2024	07	3	3	4	8	46
23/06/2024	08	3	3	4	8	66
23/06/2024	09	3	3	4	9	74
23/06/2024	10	3	3	4	9	77
23/06/2024	11	3	3	4	10	76
23/06/2024	12	3	4	4	9	73
23/06/2024	13	3	4	4	9	73
23/06/2024	14	3	4	4	9	79
23/06/2024	15	3	4	4	9	77
23/06/2024	16	3	4	4	9	70
23/06/2024	17	3	4	4	9	78
23/06/2024	18	3	3	4	9	77
23/06/2024	19	3	3	8	13	67
23/06/2024	20	3	3	7	12	66
23/06/2024	21	3	3	6	10	69
23/06/2024	22	3	3	4	8	71
23/06/2024	23	3	3	4	8	71
24/06/2024	00	3	3	4	8	71
24/06/2024	01	3	3	4	8	67
24/06/2024	02	3	3	4	8	67
24/06/2024	03	3	3	4	8	66
24/06/2024	04	3	3	5	9	62
24/06/2024	05	3	3	6	10	56
24/06/2024	06	3	3	9	14	46
24/06/2024	07	3	3	8	12	46
24/06/2024	08	3	3	6	10	50
24/06/2024	09	3	3	4	8	60
24/06/2024	10	3	3	5	9	61
24/06/2024	11	3	4	5	10	64
24/06/2024	12	3	3	4	9	55
24/06/2024	13	3	3	4	10	63
24/06/2024	14	3	3	4	9	70
24/06/2024	15	3	3	4	9	71
24/06/2024	16	3	4	4	10	72
24/06/2024	17	3	4	4	10	69
24/06/2024	18	3	3	5	10	69
24/06/2024	19	3	3	5	10	66
24/06/2024	20	3	3	5	10	62
24/06/2024	21	3	3	5	9	58
24/06/2024	22	3	3	8	12	55
24/06/2024	23	3	3	8	13	53
25/06/2024	00	3	3	5	9	61
25/06/2024	01	3	3	4	8	64
25/06/2024	02	3	3	4	8	65
25/06/2024	03	3	3	4	8	67
25/06/2024	04	3	3	4	8	66
25/06/2024	05	3	3	7	11	45
25/06/2024	06	3	4	21	26	30
25/06/2024	07	3	9	22	36	28
25/06/2024	08	3	4	6	11	49
25/06/2024	09	3	3	6	12	52
25/06/2024	10	3	6	12	21	57
25/06/2024	11	3	5	9	16	74
25/06/2024	12	3	4	5	11	74
25/06/2024	13	3	5	5	12	72
25/06/2024	14	3	4	6	12	71
25/06/2024	15	3	4	5	11	72
25/06/2024	16	3	4	5	11	69
25/06/2024	17	3	5	6	13	76
25/06/2024	18	3	4	7	13	69
25/06/2024	19	3	4	6	11	72
25/06/2024	20	3	3	4	9	74
25/06/2024	21	3	3	4	8	74
25/06/2024	22	3	3	4	8	74
25/06/2024	23	3	3	4	8	79
26/06/2024	00	3	3	4	8	80
26/06/2024	01	3	3	4	8	81
26/06/2024	02	3	3	4	8	79
26/06/2024	03	3	3	4	8	83
26/06/2024	04	3	3	4	8	77
26/06/2024	05	3	3	6	10	59
26/06/2024	06	3	6	19	27	34
26/06/2024	07	3	5	14	22	47
26/06/2024	08	3	4	12	18	56
26/06/2024	09	3	3	5	10	67
26/06/2024	10	3	3	7	12	72
26/06/2024	11	3	3	7	12	75
26/06/2024	12	3	3	7	12	81
26/06/2024	13	3	5	7	15	
26/06/2024	14	3	4	8	14	73
26/06/2024	15	3	4	6	11	78
26/06/2024	16	3	4	7	14	75
26/06/2024	17	3	4	9	15	72
26/06/2024	18	3	4	11	16	72
26/06/2024	19	3	3	9	14	81
26/06/2024	20	3	3	6	11	89
26/06/2024	21	3	3	6	11	89
26/06/2024	22	3	3	4	9	92
26/06/2024	23	3	3	4	8	89
27/06/2024	00	3	3	4	8	83
27/06/2024	01	4	3	4	8	81
27/06/2024	02	3	3	4	8	72
27/06/2024	03	3	3	7	12	40
27/06/2024	04	3	3	9	13	35
27/06/2024	05	3	3	25	30	17
27/06/2024	06	3	14	38	60	5
27/06/2024	07	3	22	40	73	9
27/06/2024	08	4	6	15	24	44
27/06/2024	09	4	4	9	15	66
27/06/2024	10	3	3	5	10	71
27/06/2024	11	3	3	5	10	77
27/06/2024	12	3	4	6	12	87
27/06/2024	13	3	3	5	10	87
27/06/2024	14	3	3	4	9	91
27/06/2024	15	3	3	4	9	90
27/06/2024	16	3	3	5	10	90
27/06/2024	17	3	3	5	10	89
27/06/2024	18	3	3	5	11	91
27/06/2024	19	3	3	7	12	88
27/06/2024	20	3	3	5	9	
27/06/2024	21	3	3	4	8	
27/06/2024	22	3	3	4	8	
27/06/2024	23	3	3	4	8	
28/06/2024	00	3	3	4	8	
28/06/2024	01	3	3	4	8	
28/06/2024	02	3	3	4	8	
28/06/2024	03	3	3	4	8	89
28/06/2024	04	3	3	4	8	79
28/06/2024	05	3	3	6	10	66
28/06/2024	06	3	3	16	21	53
28/06/2024	07	3	3	13	17	58
28/06/2024	08	3	3	11	16	60
28/06/2024	09	3	3	5	10	72
28/06/2024	10	3	3	5	9	80
28/06/2024	11	3	3	5	10	82
28/06/2024	12	3	4	7	12	83
28/06/2024	13	3	4	6	13	84
28/06/2024	14	3	4	7	13	82
28/06/2024	15	3	4	6	11	83
28/06/2024	16	3	3	7	12	86
28/06/2024	17	3	3	5	10	84
28/06/2024	18	3	3	9	14	81
28/06/2024	19	3	3	8	13	
28/06/2024	20	3	3	8	12	
28/06/2024	21	3	3	5	9	
28/06/2024	22	3	3	6	10	
28/06/2024	23	3	3	4	8	
29/06/2024	00	3	3	4	8	
29/06/2024	01	3	3	4	8	54
29/06/2024	02	3	3	4	8	76
29/06/2024	03	3	3	4	8	70
29/06/2024	04	3	3	4	8	73
29/06/2024	05	3	3	4	8	82
29/06/2024	06	3	3	4	8	91
29/06/2024	07	3	3	4	8	80
29/06/2024	08	3	3	4	8	75
29/06/2024	09	3	3	4	8	83
29/06/2024	10	3	3	4	8	87
29/06/2024	11	3	3	4	8	84
29/06/2024	12	3	3	4	8	86
29/06/2024	13	3	3	4	8	87
29/06/2024	14	3	3	4	9	90
29/06/2024	15	3	3	4	9	90
29/06/2024	16	3	4	4	9	86
29/06/2024	17	3	4	4	10	83
29/06/2024	18	3	4	4	10	80
29/06/2024	19	3	4	4	10	80
29/06/2024	20	3	4	4	9	74
29/06/2024	21	3	3	5	10	74
29/06/2024	22	3	3	4	9	68
29/06/2024	23	3	3	4	8	66
30/06/2024	00	3	3	4	8	65
30/06/2024	01	3	3	4	8	59
30/06/2024	02	3	3	4	8	53
30/06/2024	03	3	3	4	9	42
30/06/2024	04	3	3	4	8	40
30/06/2024	05	3	3	4	9	30
30/06/2024	06	3	3	7	11	34
30/06/2024	07	3	3	5	9	45
30/06/2024	08	3	3	4	8	52
30/06/2024	09	3	3	4	9	62
30/06/2024	10	3	4	4	9	81
30/06/2024	11	3	4	5	11	90
30/06/2024	12	3	4	5	11	91
30/06/2024	13	3	4	4	11	92
30/06/2024	14	3	4	4	10	102
30/06/2024	15	3	4	4	10	98
30/06/2024	16	3	4	5	11	92
30/06/2024	17	3	4	7	13	93
30/06/2024	18	3	4	8	15	90
30/06/2024	19	3	4	5	10	98
30/06/2024	20	3	3	4	10	99
30/06/2024	21	3	3	4	9	99
30/06/2024	22	3	3	4	8	
30/06/2024	23	3	3	4	8	
01/07/2024	00	3	3	4	8	
01/07/2024	01	3	3	4	8	
01/07/2024	02	3	3	4	8	
01/07/2024	03	3	3	4	8	100
01/07/2024	04	3	3	4	8	96
01/07/2024	05	3	3	4	8	91
01/07/2024	06	3	3	8	12	77
01/07/2024	07	3	3	9	14	73
01/07/2024	08	3	3	20	25	61
01/07/2024	09	4	3	9	14	68
01/07/2024	10	3	3	7	11	78
01/07/2024	11	3	3	4	9	86
01/07/2024	12	3	3	4	9	96
01/07/2024	13	3	4	4	10	105
01/07/2024	14	3	4	6	11	109
01/07/2024	15	3	4	9	14	98
01/07/2024	16	3	4	8	13	91
01/07/2024	17	3	4	6	11	100
01/07/2024	18	3	4	4	10	105
01/07/2024	19	3	3	6	11	104
01/07/2024	20	3	3	5	10	97
01/07/2024	21	3	3	4	9	98
01/07/2024	22	3	3	4	9	89
01/07/2024	23	3	3	12	18	62
02/07/2024	00	3	3	12	17	56
02/07/2024	01	3	3	15	20	25
02/07/2024	02	3	3	12	17	26
02/07/2024	03	3	3	11	15	28
02/07/2024	04	3	3	16	20	23
02/07/2024	05	3	9	28	43	6
02/07/2024	06	4	41	41	103	2
02/07/2024	07	3	17	19	45	10
02/07/2024	08	3	8	7	20	20
02/07/2024	09	3	5	4	12	35
02/07/2024	10	3	5	9	17	49
02/07/2024	11	3	5	8	16	51
02/07/2024	12	3	5	7	14	73
02/07/2024	13	3	4	8	13	98
02/07/2024	14	3	4	5	11	84
02/07/2024	15	3	5	5	13	65
02/07/2024	16	3	5	6	13	68
02/07/2024	17	3	4	5	11	87
02/07/2024	18	3	4	5	11	96
02/07/2024	19	3	4	6	11	105
