Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250048-València - Molí del Sol
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
		µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
20/07/2024	12	16	7	3	0,1			28		73
20/07/2024	13	16	8	3	0,1			24		93
20/07/2024	14	12	6	3	0,1			19		89
20/07/2024	15	16	7	3	0,1			23		86
20/07/2024	16	15	6	3	0,1			24		86
20/07/2024	17	16	6	3	0,1			29		86
20/07/2024	18	26	12	3	0,1			33		91
20/07/2024	19	18	8	3	0,1			23		92
20/07/2024	20	22	11	3	0,1			25		91
20/07/2024	21	38	20	3	0,1			40		87
20/07/2024	22	31	16	3	0,1			33		79
20/07/2024	23	27	14	4	0,1			28		68
21/07/2024	00	30	16	4	0,1			31		59
21/07/2024	01	42	24	3	0,1			43		43
21/07/2024	02	49	28	3	0,1			50		43
21/07/2024	03	63	36	3	0,1			64		31
21/07/2024	04	56	32	3	0,1			57		28
21/07/2024	05	49	28	3	0,1			51		15
21/07/2024	06	35	19	3	0,1			38		16
21/07/2024	07	18	9	3	0,1			22		28
21/07/2024	08	24	12	4	0,1			26		56
21/07/2024	09	21	11	3	0,1			24		52
21/07/2024	10	14	7	3	0,1			20		55
21/07/2024	11	14	6	3	0,1			19		53
21/07/2024	12	15	8	3	0,1			22		51
21/07/2024	13	15	8	3	0,1			21		57
21/07/2024	14	12	5	3	0,1			20		57
21/07/2024	15	12	4	3	0,1			20		59
21/07/2024	16	13	5	3	0,1			21		64
21/07/2024	17	12	5	3	0,1			17		70
21/07/2024	18	17	7	3	0,1			20		86
21/07/2024	19	19	8	3	0,1			22		82
21/07/2024	20	20	9	3	0,1			23		79
21/07/2024	21	21	9	3	0,1			23		78
21/07/2024	22	16	7	3	0,1			17		82
21/07/2024	23	12	5	3	0,1			13		80
22/07/2024	00	17	7	3	0,1			18		66
22/07/2024	01	22	10	3	0,1			24		61
22/07/2024	02	23	11	3	0,1			24		52
22/07/2024	03	42	23	3	0,1			43		39
22/07/2024	04	33	16	3	0,1			34		32
22/07/2024	05	28	14	3	0,1			31		23
22/07/2024	06	37	17	3	0,1			42		14
22/07/2024	07	36	15	3	0,1			43		20
22/07/2024	08	25	10	3	0,1			32		42
22/07/2024	09	17	8	3	0,1			22		54
22/07/2024	10	14	6	4	0,1			20		56
22/07/2024	11	14	6	4	0,1			20		62
22/07/2024	12			3	0,1					66
22/07/2024	13	7	5	3	0,1	2	17	9	20	65
22/07/2024	14	6	4	3	0,1	3	17	8	21	69
22/07/2024	15	6	5	3	0,1	2	13	7	17	74
22/07/2024	16	6	4	3	0,1	3	10	7	14	71
22/07/2024	17	6	4	3	0,1	3	12	7	17	63
22/07/2024	18	6	4	3	0,1	2	9	7	13	69
22/07/2024	19	5	3	3	0,1	2	8	6	11	70
22/07/2024	20	12	9	3	0,1	2	9	12	12	70
22/07/2024	21	6	5	3	0,1	2	5	7	8	71
22/07/2024	22	6	4	4	0,1	2	3	7	6	67
22/07/2024	23	5	4	3	0,1	2	3	6	5	59
23/07/2024	00	8	5	3	0,1	2	5	8	8	49
23/07/2024	01	9	7	3	0,1	2	8	9	10	39
23/07/2024	02	8	6	3	0,1	2	5	9	7	37
23/07/2024	03	11	9	3	0,1	2	6	12	9	28
23/07/2024	04	12	10	3	0,1	2	8	13	11	25
23/07/2024	05	13	11	3	0,1	2	18	14	21	14
23/07/2024	06	16	12	3	0,1	7	33	19	43	9
23/07/2024	07	14	9	3	0,1	20	40	20	70	12
23/07/2024	08	9	5	3	0,1	10	35	14	50	31
23/07/2024	09	6	3	3	0,1	4	20	11	26	52
23/07/2024	10	5	4	4	0,1	2	15	10	18	68
23/07/2024	11	4	2	3	0,1	2	11	7	15	73
23/07/2024	12	4	2	3	0,1	4	16	6	22	67
23/07/2024	13	3	1	3	0,1	3	12	5	17	66
23/07/2024	14	3	1	3	0,1	3	12	4	17	72
23/07/2024	15	3	1	3	0,1	3	13	4	18	70
23/07/2024	16	2	1	3	0,1	4	14	5	20	69
23/07/2024	17	3	2	3	0,1	3	13	5	19	74
23/07/2024	18	5	3	3	0,1	3	14	6	18	69
23/07/2024	19	7	5	3	0,1	2	11	8	14	72
23/07/2024	20	6	4	3	0,1	2	6	6	9	70
23/07/2024	21	5	4	3	0,1	2	8	6	11	62
23/07/2024	22	5	4	4	0,1	2	12	6	15	51
23/07/2024	23	6	4	4	0,1	2	9	7	12	55
24/07/2024	00	10	7	4	0,1	2	7	10	9	41
24/07/2024	01	8	6	4	0,1	2	7	9	10	31
24/07/2024	02	8	6	3	0,1	2	8	8	11	31
24/07/2024	03	7	6	3	0,1	2	7	8	10	28
24/07/2024	04	8	6	4	0,1	2	14	9	17	12
24/07/2024	05	10	6	5	0,1	6	21	13	30	6
24/07/2024	06	10	6	5	0,1	14	24	13	45	14
24/07/2024	07	6	4	4	0,1	2	17	7	21	41
24/07/2024	08	5	3	3	0,1	2	9	5	12	49
24/07/2024	09	5	4	4	0,1	2	8	7	11	50
24/07/2024	10	5	4	4	0,1	2	8	6	11	62
24/07/2024	11	5	4	3	0,1	2	8	5	11	67
24/07/2024	12	5	3	3	0,1	2	8	6	11	72
24/07/2024	13	4	3	3	0,1	3	8	5	12	75
24/07/2024	14	4	3	3	0,1	3	10	5	14	71
24/07/2024	15	3	2	3	0,1	3	10	5	14	76
24/07/2024	16	2	1	3	0,1	3	11	4	16	71
24/07/2024	17	3	2	3	0,1	3	10	4	14	73
24/07/2024	18	3	2	3	0,1	2	9	5	13	73
24/07/2024	19	4	3	3	0,1	2	6	5	9	78
24/07/2024	20	7	6	3	0,1	2	4	8	7	77
24/07/2024	21	3	3	3	0,1	2	3	4	5	76
24/07/2024	22	4	3	4	0,1	2	2	4	5	74
24/07/2024	23	4	3	4	0,1	2	2	4	5	72
25/07/2024	00	3	2	4	0,1	2	2	3	5	69
25/07/2024	01	3	2	4	0,1	2	2	3	5	67
25/07/2024	02	3	2	3	0,1	2	2	4	5	65
25/07/2024	03	4	3	3	0,1	2	3	4	6	55
25/07/2024	04	5	4	3	0,1	2	6	5	8	48
25/07/2024	05	5	4	3	0,1	2	17	6	20	23
25/07/2024	06	10	7	3	0,1	4	22	13	28	11
25/07/2024	07	18	6	3	0,1	7	24	36	35	18
25/07/2024	08	5	3	3	0,1	2	11	6	15	51
25/07/2024	09	4	3	3	0,1	2	5	5	7	65
25/07/2024	10	4	3	4	0,1	2	6	5	8	64
25/07/2024	11	4	3	4	0,1	2	5	5	8	70
25/07/2024	12	5	4	3	0,1	2	5	6	7	74
25/07/2024	13	8	6	3	0,1	2	6	9	9	84
25/07/2024	14	6	4	3	0,1	2	7	7	10	88
25/07/2024	15	5	4	3	0,1	2	7	6	10	82
25/07/2024	16	9	7	3	0,1	2	8	10	11	85
25/07/2024	17	4	4	3	0,1	2	8	4	11	73
25/07/2024	18	4	3	3	0,1	2	6	4	9	76
25/07/2024	19	3	3	3	0,1	2	5	3	8	80
25/07/2024	20	5	4	4	0,1	2	5	5	8	76
25/07/2024	21	4	3	4	0,1	2	3	4	6	72
25/07/2024	22	4	4	4	0,1	2	2	4	5	67
25/07/2024	23	5	5	3	0,1	2	3	6	6	64
26/07/2024	00	5	5	3	0,1	2	5	5	8	58
26/07/2024	01	4	3	4	0,1	2	5	4	7	62
26/07/2024	02	4	3	3	0,1	2	2	4	5	61
26/07/2024	03	5	5	4	0,1	2	3	6	6	43
26/07/2024	04	6	5	4	0,1	2	5	6	8	38
26/07/2024	05	6	5	4	0,1	2	6	7	9	40
26/07/2024	06	6	5	3	0,1	2	11	6	14	34
26/07/2024	07	6	5	4	0,1	2	12	7	15	44
26/07/2024	08	5	4	4	0,1	2	8	5	11	58
26/07/2024	09	4	3	4	0,1	2	5	4	8	63
26/07/2024	10	5	3	4	0,1	2	7	7	10	64
26/07/2024	11	4	3	4	0,1	2	9	4	12	61
26/07/2024	12	4	3	3	0,1	3	11	7	16	61
26/07/2024	13	4	3	3	0,1	2	9	6	13	73
26/07/2024	14	3	3	3	0,1	2	7	4	10	67
26/07/2024	15	5	4	3	0,1	2	6	8	9	64
26/07/2024	16	9	8	3	0,1	2	6	10	10	74
26/07/2024	17	3	2	3	0,1	2	8	4	12	72
26/07/2024	18	3	2	3	0,1	2	8	3	11	71
26/07/2024	19	8	6	3	0,1	2	7	8	10	67
26/07/2024	20	13	11	3	0,1	2	8	13	11	69
26/07/2024	21	7	7	3	0,1	2	6	8	9	74
26/07/2024	22	4	3	4	0,1	2	4	4	6	83
26/07/2024	23	4	4	4	0,1	2	1	4	4	72
27/07/2024	00	5	5	3	0,1	2	4	5	7	45
27/07/2024	01	6	5	4	0,1	2	6	7	9	38
27/07/2024	02	8	6	3	0,1	2	6	8	9	36
27/07/2024	03	11	9	3	0,1	2	4	11	7	28
27/07/2024	04	14	12	3	0,1	2	4	14	7	22
27/07/2024	05	17	15	4	0,1	2	11	18	14	12
27/07/2024	06	21	18	4	0,1	2	16	22	18	15
27/07/2024	07	11	9	4	0,1	2	11	12	14	25
27/07/2024	08	6	5	4	0,1	2	6	6	9	42
27/07/2024	09	5	4	5	0,1	2	6	5	8	55
27/07/2024	10	5	4	4	0,1	2	9	7	12	62
27/07/2024	11	3	2	3	0,1	2	8	4	11	72
27/07/2024	12	3	2	3	0,1	2	7	4	10	77
27/07/2024	13	5	4	3	0,1	2	9	8	12	76
27/07/2024	14	8	6	3	0,1	2	6	9	9	78
27/07/2024	15	4	3	3	0,1	2	5	5	8	76
27/07/2024	16	5	4	3	0,1	2	6	7	9	83
27/07/2024	17	14	12	3	0,1	2	6	15	10	83
27/07/2024	18	15	13	3	0,1	2	7	15	10	84
27/07/2024	19	16	15	3	0,1	2	7	17	10	86
27/07/2024	20	22	20	3	0,1	2	6	23	9	85
27/07/2024	21	14	12	3	0,1	2	7	14	10	85
27/07/2024	22	7	6	5	0,1	2	4	7	7	95
27/07/2024	23	8	6	4	0,1	2	3	8	6	91
28/07/2024	00	7	6	4	0,1	2	3	7	6	78
28/07/2024	01	10	8	4	0,1	2	8	10	11	47
28/07/2024	02	11	9	4	0,1	2	8	11	10	37
28/07/2024	03	11	10	4	0,1	2	5	11	8	40
28/07/2024	04	9	8	4	0,1	2	5	10	8	38
28/07/2024	05	9	8	4	0,1	2	6	10	9	37
28/07/2024	06	15	12	4	0,1	2	5	15	8	37
28/07/2024	07	9	7	4	0,1	2	4	10	7	41
28/07/2024	08	6	5	4	0,1	2	3	7	6	53
28/07/2024	09	6	5	4	0,1	2	3	7	6	67
28/07/2024	10	6	5	5	0,1	2	3	8	6	70
28/07/2024	11	7	5	3	0,1	2	3	10	6	70
28/07/2024	12	7	5	3	0,1	2	3	9	6	68
28/07/2024	13	5	4	3	0,1	2	3	8	6	68
28/07/2024	14	10	8	3	0,1	2	3	12	6	71
28/07/2024	15	10	7	3	0,1	2	2	11	5	67
28/07/2024	16	7	5	3	0,1	2	3	8	6	73
28/07/2024	17	7	5	3	0,1	2	3	8	6	71
28/07/2024	18	9	6	3	0,1	2	4	9	7	71
28/07/2024	19	13	11	3	0,1	2	4	14	6	75
28/07/2024	20	13	10	3	0,1	2	4	13	7	70
28/07/2024	21	9	7	5	0,1	2	1	9	4	70
28/07/2024	22	11	8	4	0,1	2	2	11	5	63
28/07/2024	23	13	10	4	0,1	2	2	13	5	63
29/07/2024	00	13	10	4	0,1	2	2	13	4	53
29/07/2024	01	13	11	4	0,1	2	4	14	6	37
29/07/2024	02	12	10	4	0,1	2	7	13	10	29
29/07/2024	03	12	10	4	0,1	2	5	13	8	31
29/07/2024	04	15	13	4	0,1	2	10	16	13	16
29/07/2024	05	15	12	4	0,1	2	15	16	18	9
29/07/2024	06	22	17	5	0,1	18	20	24	48	7
29/07/2024	07	16	11	4	0,1	14	19	19	40	15
29/07/2024	08	12	8	3	0,1	4	15	13	20	36
29/07/2024	09	11	8	3	0,1	2	8	12	10	50
29/07/2024	10	10	7	4	0,1	2	6	11	9	60
29/07/2024	11	9	6	5	0,1	2	8	10	10	69
29/07/2024	12	7	5	5	0,1	2	8	10	10	68
29/07/2024	13	8	5	5	0,1	2	8	11	11	72
29/07/2024	14	7	5	5	0,1	2	8	10	11	70
29/07/2024	15	7	5	5	0,1	2	7	9	10	70
29/07/2024	16	10	7	5	0,1	2	7	11	10	69
29/07/2024	17	7	6	5	0,1	2	8	8	11	65
29/07/2024	18	7	5	5	0,1	2	8	9	10	66
29/07/2024	19	6	5	5	0,1	2	6	8	9	68
29/07/2024	20	8	6	5	0,1	2	5	9	8	71
29/07/2024	21	11	8	5	0,1	2	5	11	8	65
29/07/2024	22	12	10	5	0,1	2	5	13	8	57
29/07/2024	23	13	11	5	0,1	2	7	13	10	38
30/07/2024	00	11	9	4	0,1	2	12	12	14	24
30/07/2024	01	11	8	3	0,1	2	10	12	13	29
30/07/2024	02	11	8	3	0,1	2	11	12	13	30
30/07/2024	03	10	8	3	0,1	2	13	11	16	24
30/07/2024	04	7	6	3	0,1	2	3	9	6	49
30/07/2024	05	10	7	3	0,1	2	14	11	16	31
30/07/2024	06	13	9	3	0,1	2	25	15	28	18
30/07/2024	07	14	8	4	0,1	17	33	22	60	13
30/07/2024	08	15	7	3	0,1	21	45	27	76	17
30/07/2024	09	9	4	3	0,1	3	22	16	27	47
30/07/2024	10	9	4	4	0,1	2	25	17	29	50
30/07/2024	11	21	6	5	0,1	4	26	98	33	56
30/07/2024	12	10	4	6	0,1	2	12	43	16	71
30/07/2024	13	13	4	5	0,1	3	13	54	17	64
30/07/2024	14	10	4	5	0,1	2	8	36	11	68
30/07/2024	15	4	3	4	0,1	2	10	8	13	69
30/07/2024	16	4	3	4	0,1	2	8	7	11	79
30/07/2024	17	4	2	5	0,1	2	10	6	13	79
30/07/2024	18	4	3	5	0,1	2	11	5	14	83
30/07/2024	19	4	3	5	0,1	2	14	6	17	75
30/07/2024	20	5	4	6	0,1	2	10	6	13	85
30/07/2024	21	6	5	6	0,1	2	5	8	8	84
30/07/2024	22	8	6	6	0,1	2	6	8	9	67
30/07/2024	23	10	7	5	0,1	2	15	10	17	40
31/07/2024	00	11	8	4	0,1	2	24	12	27	21
31/07/2024	01	12	9	3	0,1	2	20	13	22	20
31/07/2024	02	11	8	3	0,1	2	11	12	14	32
31/07/2024	03	10	8	3	0,1	2	5	11	8	40
31/07/2024	04	10	7	3	0,1	2	6	12	8	41
31/07/2024	05	10	7	3	0,1	2	13	12	16	31
31/07/2024	06	16	9	3	0,1	3	25	25	28	20
31/07/2024	07	12	6	3	0,1	5	30	24	37	25
31/07/2024	08	12	6	3	0,1	3	22	24	28	41
31/07/2024	09	7	4	3	0,1	2	6	13	8	72
31/07/2024	10	7	4	4	0,1	3	16	15	19	68
31/07/2024	11	7	4	6	0,1	5	27	14	35	64
31/07/2024	12	6	3	6	0,1	3	18	14	22	70
31/07/2024	13	4	3	6	0,1	2	13	10	16	74
31/07/2024	14	9	3	5	0,1	2	11	35	14	76
31/07/2024	15	14	5	5	0,1	2	10	51	13	85
31/07/2024	16	5	4	5	0,1	2	8	8	11	94
31/07/2024	17	6	5	5	0,1	2	7	8	9	93
31/07/2024	18	7	5	5	0,1	2	6	8	8	84
31/07/2024	19	7	5	5	0,1	2	4	8	7	83
31/07/2024	20	9	7	6	0,1	2	4	9	7	87
31/07/2024	21	10	8	6	0,1	2	4	11	6	84
31/07/2024	22	12	9	5	0,1	2	5	12	8	74
31/07/2024	23	13	10	5	0,1	2	5	13	8	67
01/08/2024	00	16	12	5	0,1	2	5	16	8	49
01/08/2024	01	16	13	5	0,1	2	10	16	12	34
01/08/2024	02	15	13	4	0,1	2	12	16	15	31
01/08/2024	03	15	13	3	0,1	2	7	16	9	36
01/08/2024	04	17	15	3	0,1	2	6	17	8	26
01/08/2024	05	17	15	3	0,1	2	14	18	16	14
01/08/2024	06	21	18	3	0,1	2	18	22	21	32
01/08/2024	07	30	26	3	0,1	2	17	30	20	56
01/08/2024	08	21	17	3	0,1	2	12	21	15	66
01/08/2024	09	15	13	4	0,1	2	6	16	9	66
01/08/2024	10	12	10	5	0,1	2	6	12	9	63
01/08/2024	11	9	7	6	0,1	2	6	10	9	70
01/08/2024	12	8	6	5	0,1	2	7	10	10	76
01/08/2024	13	7	5	6	0,1	2	7	9	9	78
01/08/2024	14	9	7	6	0,1	2	6	10	9	85
01/08/2024	15	11	8	5	0,1	2	5	12	8	78
01/08/2024	16	9	6	5	0,1	2	5	10	8	71
01/08/2024	17	6	5	4	0,1	2	5	8	8	69
01/08/2024	18	5	4	5	0,1	2	7	7	9	73
01/08/2024	19	5	4	5	0,1	2	7	7	10	77
01/08/2024	20	6	5	5	0,1	2	9	8	11	73
01/08/2024	21	10	7	6	0,1	2	7	11	10	70
01/08/2024	22	10	8	5	0,1	2	5	10	8	63
01/08/2024	23	10	8	5	0,1	2	3	10	6	66
02/08/2024	00	13	11	5	0,1	2	3	13	6	70
02/08/2024	01	17	15	4	0,1	2	5	17	8	78
02/08/2024	02	16	13	5	0,1	2	3	16	6	71
02/08/2024	03	18	16	5	0,1	2	4	18	7	45
02/08/2024	04	18	15	4	0,1	2	8	18	10	40
02/08/2024	05	17	14	3	0,1	2	21	17	23	11
02/08/2024	06	18	14	3	0,1	2	24	22	27	6
02/08/2024	07	23	12	3	0,1	5	22	32	29	22
02/08/2024	08	17	12	3	0,1	2	13	22	16	54
02/08/2024	09	14	11	3	0,1	2	6	15	8	68
02/08/2024	10	11	8	5	0,1	2	5	13	8	78
02/08/2024	11	11	8	6	0,1	2	5	14	8	81
02/08/2024	12	12	8	6	0,1	2	5	14	8	94
02/08/2024	13	11	8	6	0,1	2	6	13	8	96
02/08/2024	14	10	7	5	0,1	2	4	11	7	84
02/08/2024	15	12	8	5	0,1	2	3	14	6	78
02/08/2024	16	19	9	5	0,1	2	3	28	5	76
02/08/2024	17	9	5	5	0,1	2	3	14	6	74
02/08/2024	18	6	4	5	0,1	2	4	8	7	84
02/08/2024	19	10	7	5	0,1	2	5	11	8	85
02/08/2024	20	11	8	6	0,1	2	5	13	8	81
02/08/2024	21	12	8	6	0,1	2	4	13	7	72
02/08/2024	22	12	9	6	0,1	2	5	13	7	62
02/08/2024	23	12	9	5	0,1	2	7	13	10	63
03/08/2024	00	12	9	5	0,1	2	7	13	10	56
03/08/2024	01	14	11	4	0,1	2	7	15	9	42
03/08/2024	02	15	11	3	0,1	2	10	15	13	33
03/08/2024	03	14	11	3	0,1	2	10	15	12	34
03/08/2024	04	13	10	3	0,1	2	8	14	10	32
03/08/2024	05	12	10	3	0,1	2	8	13	10	28
03/08/2024	06	12	9	3	0,1	2	10	14	13	32
03/08/2024	07	11	7	3	0,1	2	8	12	10	43
03/08/2024	08	10	7	3	0,1	2	5	12	8	50
03/08/2024	09	9	6	3	0,1	2	7	10	9	66
03/08/2024	10	7	5	5	0,1	2	9	9	12	75
03/08/2024	11	8	5	6	0,1	2	10	10	13	78
03/08/2024	12	7	5	6	0,1	2	7	9	10	79
03/08/2024	13	7	4	6	0,1	2	5	9	8	79
03/08/2024	14	9	6	5	0,1	2	4	11	7	89
03/08/2024	15	12	7	5	0,1	2	3	14	5	86
03/08/2024	16	11	7	5	0,1	2	3	11	6	85
03/08/2024	17	12	8	5	0,1	2	6	13	8	85
03/08/2024	18	12	8	5	0,1	2	7	13	10	79
03/08/2024	19	11	8	5	0,1	2	5	12	8	82
03/08/2024	20	12	9	6	0,1	2	5	13	8	83
03/08/2024	21	12	9	6	0,1	2	3	12	6	83
03/08/2024	22	11	8	5	0,1	2	2	11	4	77
03/08/2024	23	12	9	5	0,1	2	2	12	4	74
04/08/2024	00	12	9	5	0,1	2	2	12	5	71
04/08/2024	01	13	10	5	0,1	2	2	13	5	68
04/08/2024	02	12	9	5	0,1	2	2	12	5	67
04/08/2024	03	12	9	4	0,1	2	2	12	4	68
04/08/2024	04	16	13	3	0,1	2	2	16	5	52
04/08/2024	05	17	14	3	0,1	2	5	18	7	36
04/08/2024	06	17	14	3	0,1	2	7	18	9	30
04/08/2024	07	16	13	3	0,1	2	5	17	7	46
04/08/2024	08	17	13	3	0,1	2	3	18	5	57
04/08/2024	09	14	11	3	0,1	2	2	15	5	65
04/08/2024	10	12	9	5	0,1	2	3	13	6	70
04/08/2024	11	11	8	6	0,1	2	2	11	5	75
04/08/2024	12	11	8	5	0,1	2	2	13	5	84
04/08/2024	13	13	9	6	0,1	2	6	14	8	88
04/08/2024	14	10	7	5	0,1	2	6	11	8	79
04/08/2024	15	8	5	5	0,1	2	4	9	7	77
04/08/2024	16	6	4	5	0,1	2	3	8	6	80
04/08/2024	17	6	4	5	0,1	2	3	8	6	78
04/08/2024	18	8	5	5	0,1	2	3	9	6	80
04/08/2024	19	9	6	6	0,1	2	3	10	6	74
04/08/2024	20	9	6	5	0,1	2	4	10	7	72
04/08/2024	21	9	6	5	0,1	2	2	10	5	73
04/08/2024	22	9	6	6	0,1	2	1	10	4	69
04/08/2024	23	9	6	5	0,1	2	2	10	4	65
05/08/2024	00	10	7	5	0,1	2	1	10	4	67
05/08/2024	01	9	6	5	0,1	2	1	10	4	63
05/08/2024	02	10	7	4	0,1	2	2	10	4	52
05/08/2024	03	12	9	3	0,1	2	4	12	7	44
05/08/2024	04	13	10	3	0,1	2	6	14	9	38
05/08/2024	05	14	11	3	0,1	2	13	14	15	23
05/08/2024	06	15	11	3	0,1	5	20	16	28	17
05/08/2024	07	15	10	3	0,1	6	19	16	28	26
05/08/2024	08	13	9	3	0,1	2	12	14	15	42
05/08/2024	09	12	8	3	0,1	2	6	13	8	55
05/08/2024	10	10	6	5	0,1	2	5	11	8	58
05/08/2024	11	11	7	6	0,1	2	11	12	14	71
05/08/2024	12	11	7	6	0,1	2	12	15	15	72
05/08/2024	13	9	6	6	0,1	2	9	12	12	74
05/08/2024	14	10	5	6	0,1	2	9	17	12	69
05/08/2024	15	12	6	5	0,1	2	8	22	11	69
05/08/2024	16	7	5	6	0,1	2	6	8	8	76
05/08/2024	17	6	4	5	0,1	2	5	8	8	76
05/08/2024	18	6	4	6	0,1	2	5	8	7	72
05/08/2024	19	7	5	6	0,1	2	4	9	7	76
05/08/2024	20	8	5	6	0,1	2	3	9	6	83
05/08/2024	21	8	6	6	0,1	2	2	9	5	80
05/08/2024	22	9	6	6	0,1	2	2	9	4	75
05/08/2024	23	9	7	5	0,1	2	2	10	4	69
06/08/2024	00	9	6	6	0,1	2	2	9	4	67
06/08/2024	01	10	7	5	0,1	2	2	11	5	65
06/08/2024	02	10	8	5	0,1	2	2	11	4	65
06/08/2024	03	11	8	3	0,1	2	1	12	3	73
06/08/2024	04	13	10	3	0,1	2	2	13	4	51
06/08/2024	05	14	11	3	0,1	2	9	14	12	27
06/08/2024	06	14	12	3	0,1	3	21	15	26	14
06/08/2024	07	14	11	3	0,1	4	19	15	26	34
06/08/2024	08	14	10	3	0,1	2	12	14	15	45
06/08/2024	09	11	9	3	0,1	2	6	12	9	55
06/08/2024	10	10	7	5	0,1	2	5	11	7	69
06/08/2024	11	10	7	6	0,1	2	6	12	8	84
06/08/2024	12	11	8	6	0,1	2	4	12	7	84
06/08/2024	13	12	8	6	0,1	2	4	13	7	82
06/08/2024	14	10	8	6	0,1	2	5	12	8	77
06/08/2024	15	9	7	5	0,1	2	7	11	10	86
06/08/2024	16	10	8	5	0,1	2	10	12	13	78
06/08/2024	17	6	5	6	0,1	2	7	8	9	83
06/08/2024	18	7	5	6	0,1	2	4	8	6	85
06/08/2024	19	6	5	6	0,1	2	4	8	6	80
06/08/2024	20	6	5	6	0,1	2	4	7	7	76
06/08/2024	21	6	5	6	0,1	2	2	7	5	74
06/08/2024	22	5	4	6	0,1	2	3	5	5	74
06/08/2024	23	7	5	5	0,1	2	3	7	6	64
07/08/2024	00	9	7	5	0,1	2	5	10	8	56
07/08/2024	01	9	7	4	0,1	2	3	9	6	56
07/08/2024	02	11	9	3	0,1	2	4	11	7	48
07/08/2024	03	11	9	3	0,1	2	5	12	7	44
07/08/2024	04	11	9	3	0,1	2	6	12	9	35
07/08/2024	05	11	9	3	0,1	2	13	12	16	24
07/08/2024	06	11	9	3	0,1	2	21	13	24	15
07/08/2024	07	12	8	3	0,1	3	21	15	26	22
07/08/2024	08	10	7	3	0,1	2	13	13	15	46
07/08/2024	09	7	5	4	0,1	2	6	9	9	66
07/08/2024	10	5	4	5	0,1	2	4	7	7	65
07/08/2024	11	7	5	6	0,1	2	3	9	6	73
07/08/2024	12	7	5	7	0,1	2	3	8	6	65
07/08/2024	13	6	5	7	0,1	2	3	7	6	67
07/08/2024	14	5	4	6	0,1	2	2	6	5	66
07/08/2024	15	6	5	6	0,1	2	2	7	4	72
07/08/2024	16	5	4	6	0,1	2	3	5	6	68
07/08/2024	17	4	3	6	0,1	2	3	5	6	61
07/08/2024	18	4	3	6	0,1	2	3	4	6	62
07/08/2024	19	4	3	6	0,1	2	5	4	8	63
07/08/2024	20	5	4	6	0,1	2	6	6	9	69
07/08/2024	21	5	5	7	0,1	2	3	6	6	68
07/08/2024	22	6	5	6	0,1	2	3	6	6	56
07/08/2024	23	7	6	6	0,1	2	5	7	8	52
08/08/2024	00	9	7	4	0,1	2	17	9	20	16
08/08/2024	01	10	8	3	0,1	2	16	11	18	19
08/08/2024	02	8	6	3	0,1	2	11	9	14	23
08/08/2024	03	8	6	3	0,1	2	6	9	9	27
08/08/2024	04	9	7	3	0,1	2	8	10	10	22
08/08/2024	05	8	6	3	0,1	2	16	9	19	14
08/08/2024	06	10	6	3	0,1	4	24	12	29	9
08/08/2024	07	9	5	3	0,1	4	21	13	26	19
08/08/2024	08	8	5	3	0,1	2	14	12	17	38
08/08/2024	09	6	4	4	0,1	2	7	7	9	65
08/08/2024	10	6	4	5	0,1	2	6	8	9	75
08/08/2024	11	6	5	6	0,1	2	4	7	7	75
08/08/2024	12	5	4	7	0,1	2	4	7	6	78
08/08/2024	13	6	5	6	0,1	2	4	8	7	82
08/08/2024	14	6	5	7	0,1	2	4	7	7	80
08/08/2024	15	5	4	6	0,1	2	4	6	7	67
08/08/2024	16	5	4	6	0,1	2	5	6	8	71
08/08/2024	17	5	4	6	0,1	2	4	5	7	70
08/08/2024	18	6	5	6	0,1	2	6	7	9	70
08/08/2024	19	6	4	6	0,1	2	6	6	8	74
08/08/2024	20	7	5	7	0,1	2	5	7	8	81
08/08/2024	21	8	6	7	0,1	2	4	8	6	89
08/08/2024	22	8	6	6	0,1	2	3	8	6	78
08/08/2024	23	9	7	7	0,1	2	2	9	5	66
09/08/2024	00	9	7	6	0,1	2	3	9	5	52
09/08/2024	01	12	10	5	0,1	2	8	12	11	27
09/08/2024	02	11	10	4	0,1	2	6	12	8	38
09/08/2024	03	12	10	4	0,1	2	4	12	7	30
09/08/2024	04	13	11	3	0,1	2	6	13	8	18
09/08/2024	05	13	11	3	0,1	2	11	14	14	9
09/08/2024	06	14	11	4	0,1	8	19	15	31	4
09/08/2024	07	12	8	4	0,1	8	21	14	33	9
09/08/2024	08	11	8	4	0,1	5	18	13	26	38
09/08/2024	09	14	10	4	0,1	4	17	15	22	40
09/08/2024	10	11	7	6	0,1	6	26	13	35	43
09/08/2024	11	11	8	7	0,1	8	29	12	41	46
09/08/2024	12	9	6	7	0,1	3	18	10	22	61
09/08/2024	13	7	5	7	0,1	2	13	9	17	73
09/08/2024	14	6	5	6	0,1	2	6	7	9	79
09/08/2024	15	6	4	6	0,1	2	5	8	8	68
09/08/2024	16	4	3	6	0,1	2	4	4	7	66
09/08/2024	17	4	3	6	0,1	2	5	4	8	66
09/08/2024	18	4	3	6	0,1	2	5	5	8	67
